Date,auction_name,contract,auction_price_eur,auction_volume_tco2,total_revenue_eur,cover_ratio,country,source,source_url
2024-03-01,Auction 4. Period DE,T3PA,53.6,1796000,96265600.0,1.82,DE,eex_auction_report,https://public.eex-group.com/eex/eua-auction-report/emission-spot-primary-market-auction-report-2024-data.xlsx
2024-03-04,Auction 4. Period CAP3 EU,T3PA,51.76,3099500,160430120.0,1.32,EU,eex_auction_report,https://public.eex-group.com/eex/eua-auction-report/emission-spot-primary-market-auction-report-2024-data.xlsx
2024-03-05,Auction 4. Period CAP3 EU,T3PA,59.14,3099500,183304430.0,1.84,EU,eex_auction_report,https://public.eex-group.com/eex/eua-auction-report/emission-spot-primary-market-auction-report-2024-data.xlsx
2024-03-07,Auction 4. Period CAP3 EU,T3PA,56.94,3099500,176485530.0,1.4,EU,eex_auction_report,https://public.eex-group.com/eex/eua-auction-report/emission-spot-primary-market-auction-report-2024-data.xlsx
2024-03-08,Auction 4. Period DE,T3PA,57.1,1796000,102551600.0,1.79,DE,eex_auction_report,https://public.eex-group.com/eex/eua-auction-report/emission-spot-primary-market-auction-report-2024-data.xlsx
2024-03-11,Auction 4. Period CAP3 EU,T3PA,54.43,3099500,168705785.0,1.31,EU,eex_auction_report,https://public.eex-group.com/eex/eua-auction-report/emission-spot-primary-market-auction-report-2024-data.xlsx
2024-03-12,Auction 4. Period CAP3 EU,T3PA,54.21,3099500,168023895.0,1.71,EU,eex_auction_report,https://public.eex-group.com/eex/eua-auction-report/emission-spot-primary-market-auction-report-2024-data.xlsx
2024-03-13,Auction 4. Period CAP3 PL,T3PA,54.92,2310000,126865200.0,1.98,PL,eex_auction_report,https://public.eex-group.com/eex/eua-auction-report/emission-spot-primary-market-auction-report-2024-data.xlsx
2024-03-14,Auction 4. Period CAP3 EU,T3PA,54.25,3099500,168147875.0,1.81,EU,eex_auction_report,https://public.eex-group.com/eex/eua-auction-report/emission-spot-primary-market-auction-report-2024-data.xlsx
2024-03-15,Auction 4. Period DE,T3PA,57.75,1796000,103719000.0,2.32,DE,eex_auction_report,https://public.eex-group.com/eex/eua-auction-report/emission-spot-primary-market-auction-report-2024-data.xlsx
2024-03-18,Auction 4. Period CAP3 EU,T3PA,59.42,3099500,184172290.0,1.72,EU,eex_auction_report,https://public.eex-group.com/eex/eua-auction-report/emission-spot-primary-market-auction-report-2024-data.xlsx
2024-03-19,Auction 4. Period CAP3 EU,T3PA,59.0,3099500,182870500.0,1.53,EU,eex_auction_report,https://public.eex-group.com/eex/eua-auction-report/emission-spot-primary-market-auction-report-2024-data.xlsx
2024-03-20,EUAA Auction CAP3 EU,EAA3,57.9,906000,52457400.0,1.7,EU,eex_auction_report,https://public.eex-group.com/eex/eua-auction-report/emission-spot-primary-market-auction-report-2024-data.xlsx
2024-03-21,Auction 4. Period CAP3 EU,T3PA,58.0,3104500,180061000.0,1.6,EU,eex_auction_report,https://public.eex-group.com/eex/eua-auction-report/emission-spot-primary-market-auction-report-2024-data.xlsx
2024-03-22,Auction 4. Period DE,T3PA,57.93,1796000,104042280.0,1.87,DE,eex_auction_report,https://public.eex-group.com/eex/eua-auction-report/emission-spot-primary-market-auction-report-2024-data.xlsx
2024-03-25,Auction 4. Period CAP3 EU,T3PA,62.09,3099500,192447955.0,1.75,EU,eex_auction_report,https://public.eex-group.com/eex/eua-auction-report/emission-spot-primary-market-auction-report-2024-data.xlsx
2024-03-26,Auction 4. Period CAP3 EU,T3PA,63.25,3099500,196043375.0,1.52,EU,eex_auction_report,https://public.eex-group.com/eex/eua-auction-report/emission-spot-primary-market-auction-report-2024-data.xlsx
2024-03-27,Auction 4. Period CAP3 PL,T3PA,60.56,2310000,139893600.0,1.77,PL,eex_auction_report,https://public.eex-group.com/eex/eua-auction-report/emission-spot-primary-market-auction-report-2024-data.xlsx
2024-03-28,Auction 4. Period CAP3 EU,T3PA,59.86,3099500,185536070.0,1.46,EU,eex_auction_report,https://public.eex-group.com/eex/eua-auction-report/emission-spot-primary-market-auction-report-2024-data.xlsx
2024-04-02,Auction 4. Period CAP3 EU,T3PA,57.07,3099500,176888465.0,1.1,EU,eex_auction_report,https://public.eex-group.com/eex/eua-auction-report/emission-spot-primary-market-auction-report-2024-data.xlsx
2024-04-04,Auction 4. Period CAP3 EU,T3PA,56.37,3099500,174718815.0,1.83,EU,eex_auction_report,https://public.eex-group.com/eex/eua-auction-report/emission-spot-primary-market-auction-report-2024-data.xlsx
2024-04-05,Auction 4. Period DE,T3PA,57.17,1796000,102677320.0,2.23,DE,eex_auction_report,https://public.eex-group.com/eex/eua-auction-report/emission-spot-primary-market-auction-report-2024-data.xlsx
2024-04-08,Auction 4. Period CAP3 EU,T3PA,58.41,3099500,181041795.0,1.77,EU,eex_auction_report,https://public.eex-group.com/eex/eua-auction-report/emission-spot-primary-market-auction-report-2024-data.xlsx
2024-04-09,Auction 4. Period CAP3 EU,T3PA,61.3,3099500,189999350.0,1.72,EU,eex_auction_report,https://public.eex-group.com/eex/eua-auction-report/emission-spot-primary-market-auction-report-2024-data.xlsx
2024-04-10,Auction 4. Period CAP3 PL,T3PA,63.0,2310000,145530000.0,2.19,PL,eex_auction_report,https://public.eex-group.com/eex/eua-auction-report/emission-spot-primary-market-auction-report-2024-data.xlsx
2024-04-11,Auction 4. Period CAP3 EU,T3PA,63.42,3099500,196570290.0,1.73,EU,eex_auction_report,https://public.eex-group.com/eex/eua-auction-report/emission-spot-primary-market-auction-report-2024-data.xlsx
2024-04-12,Auction 4. Period DE,T3PA,68.01,1796000,122145960.0,1.92,DE,eex_auction_report,https://public.eex-group.com/eex/eua-auction-report/emission-spot-primary-market-auction-report-2024-data.xlsx
2024-04-15,Auction 4. Period CAP3 EU,T3PA,68.17,3099500,211292915.0,1.7,EU,eex_auction_report,https://public.eex-group.com/eex/eua-auction-report/emission-spot-primary-market-auction-report-2024-data.xlsx
2024-04-16,Auction 4. Period CAP3 EU,T3PA,70.61,3099500,218855695.0,1.47,EU,eex_auction_report,https://public.eex-group.com/eex/eua-auction-report/emission-spot-primary-market-auction-report-2024-data.xlsx
2024-04-18,Auction 4. Period CAP3 EU,T3PA,67.15,3099500,208131425.0,1.48,EU,eex_auction_report,https://public.eex-group.com/eex/eua-auction-report/emission-spot-primary-market-auction-report-2024-data.xlsx
2024-04-19,Auction 4. Period DE,T3PA,67.77,1796000,121714920.0,1.99,DE,eex_auction_report,https://public.eex-group.com/eex/eua-auction-report/emission-spot-primary-market-auction-report-2024-data.xlsx
2024-04-22,Auction 4. Period CAP3 EU,T3PA,65.1,3099500,201777450.0,1.56,EU,eex_auction_report,https://public.eex-group.com/eex/eua-auction-report/emission-spot-primary-market-auction-report-2024-data.xlsx
2024-04-23,Auction 4. Period CAP3 EU,T3PA,64.28,3099500,199235860.0,1.57,EU,eex_auction_report,https://public.eex-group.com/eex/eua-auction-report/emission-spot-primary-market-auction-report-2024-data.xlsx
2024-04-24,Auction 4. Period CAP3 PL,T3PA,65.35,2310000,150958500.0,2.0,PL,eex_auction_report,https://public.eex-group.com/eex/eua-auction-report/emission-spot-primary-market-auction-report-2024-data.xlsx
2024-04-25,Auction 4. Period CAP3 EU,T3PA,65.08,3099500,201715460.0,1.68,EU,eex_auction_report,https://public.eex-group.com/eex/eua-auction-report/emission-spot-primary-market-auction-report-2024-data.xlsx
2024-04-26,Auction 4. Period DE,T3PA,65.66,1796000,117925360.0,1.92,DE,eex_auction_report,https://public.eex-group.com/eex/eua-auction-report/emission-spot-primary-market-auction-report-2024-data.xlsx
2024-04-29,Auction 4. Period CAP3 EU,T3PA,63.52,3099500,196880240.0,1.5,EU,eex_auction_report,https://public.eex-group.com/eex/eua-auction-report/emission-spot-primary-market-auction-report-2024-data.xlsx
2024-04-30,Auction 4. Period CAP3 EU,T3PA,65.26,3099500,202273370.0,1.42,EU,eex_auction_report,https://public.eex-group.com/eex/eua-auction-report/emission-spot-primary-market-auction-report-2024-data.xlsx
2024-05-02,Auction 4. Period CAP3 EU,T3PA,68.1,3099500,211075950.0,1.66,EU,eex_auction_report,https://public.eex-group.com/eex/eua-auction-report/emission-spot-primary-market-auction-report-2024-data.xlsx
2024-05-03,Auction 4. Period DE,T3PA,71.18,1796000,127839280.0,1.85,DE,eex_auction_report,https://public.eex-group.com/eex/eua-auction-report/emission-spot-primary-market-auction-report-2024-data.xlsx
2024-05-06,Auction 4. Period CAP3 EU,T3PA,70.3,3099500,217894850.0,1.72,EU,eex_auction_report,https://public.eex-group.com/eex/eua-auction-report/emission-spot-primary-market-auction-report-2024-data.xlsx
2024-05-07,Auction 4. Period CAP3 EU,T3PA,69.16,3099500,214361420.0,1.43,EU,eex_auction_report,https://public.eex-group.com/eex/eua-auction-report/emission-spot-primary-market-auction-report-2024-data.xlsx
2024-05-08,Auction 4. Period CAP3 PL,T3PA,68.99,2310000,159366900.0,1.84,PL,eex_auction_report,https://public.eex-group.com/eex/eua-auction-report/emission-spot-primary-market-auction-report-2024-data.xlsx
2024-05-13,Auction 4. Period CAP3 EU,T3PA,68.48,3099500,212253760.0,1.67,EU,eex_auction_report,https://public.eex-group.com/eex/eua-auction-report/emission-spot-primary-market-auction-report-2024-data.xlsx
2024-05-14,Auction 4. Period CAP3 EU,T3PA,67.67,3099500,209743165.0,1.5,EU,eex_auction_report,https://public.eex-group.com/eex/eua-auction-report/emission-spot-primary-market-auction-report-2024-data.xlsx
2024-05-15,EUAA Auction CAP3 EU,EAA3,69.35,906000,62831100.0,2.61,EU,eex_auction_report,https://public.eex-group.com/eex/eua-auction-report/emission-spot-primary-market-auction-report-2024-data.xlsx
2024-05-16,Auction 4. Period CAP3 EU,T3PA,68.26,3099500,211571870.0,1.52,EU,eex_auction_report,https://public.eex-group.com/eex/eua-auction-report/emission-spot-primary-market-auction-report-2024-data.xlsx
2024-05-17,Auction 4. Period DE,T3PA,69.46,1796000,124750160.0,1.98,DE,eex_auction_report,https://public.eex-group.com/eex/eua-auction-report/emission-spot-primary-market-auction-report-2024-data.xlsx
2024-05-20,Auction 4. Period CAP3 EU,T3PA,71.24,3099500,220808380.0,1.37,EU,eex_auction_report,https://public.eex-group.com/eex/eua-auction-report/emission-spot-primary-market-auction-report-2024-data.xlsx
2024-05-21,Auction 4. Period CAP3 EU,T3PA,71.8,3099500,222544100.0,1.51,EU,eex_auction_report,https://public.eex-group.com/eex/eua-auction-report/emission-spot-primary-market-auction-report-2024-data.xlsx
2024-05-22,Auction 4. Period CAP3 PL,T3PA,74.31,2310000,171656100.0,1.5,PL,eex_auction_report,https://public.eex-group.com/eex/eua-auction-report/emission-spot-primary-market-auction-report-2024-data.xlsx
2024-05-23,Auction 4. Period CAP3 EU,T3PA,74.9,3099500,232152550.0,1.31,EU,eex_auction_report,https://public.eex-group.com/eex/eua-auction-report/emission-spot-primary-market-auction-report-2024-data.xlsx
2024-05-24,Auction 4. Period DE,T3PA,72.8,1796000,130748800.0,2.05,DE,eex_auction_report,https://public.eex-group.com/eex/eua-auction-report/emission-spot-primary-market-auction-report-2024-data.xlsx
2024-05-28,Auction 4. Period CAP3 EU,T3PA,72.9,3099500,225953550.0,1.5,EU,eex_auction_report,https://public.eex-group.com/eex/eua-auction-report/emission-spot-primary-market-auction-report-2024-data.xlsx
2024-05-30,Auction 4. Period CAP3 EU,T3PA,72.0,3099500,223164000.0,1.67,EU,eex_auction_report,https://public.eex-group.com/eex/eua-auction-report/emission-spot-primary-market-auction-report-2024-data.xlsx
2024-05-31,Auction 4. Period DE,T3PA,74.49,1796000,133784040.0,2.19,DE,eex_auction_report,https://public.eex-group.com/eex/eua-auction-report/emission-spot-primary-market-auction-report-2024-data.xlsx
2024-06-03,Auction 4. Period CAP3 EU,T3PA,75.35,3099500,233547325.0,1.78,EU,eex_auction_report,https://public.eex-group.com/eex/eua-auction-report/emission-spot-primary-market-auction-report-2024-data.xlsx
2024-06-04,Auction 4. Period CAP3 EU,T3PA,71.5,3099500,221614250.0,1.52,EU,eex_auction_report,https://public.eex-group.com/eex/eua-auction-report/emission-spot-primary-market-auction-report-2024-data.xlsx
2024-06-05,Auction 4. Period CAP3 PL,T3PA,70.3,2310000,162393000.0,1.8,PL,eex_auction_report,https://public.eex-group.com/eex/eua-auction-report/emission-spot-primary-market-auction-report-2024-data.xlsx
2024-06-06,Auction 4. Period CAP3 EU,T3PA,71.0,3099500,220064500.0,1.58,EU,eex_auction_report,https://public.eex-group.com/eex/eua-auction-report/emission-spot-primary-market-auction-report-2024-data.xlsx
2024-06-07,Auction 4. Period DE,T3PA,69.9,1796000,125540400.0,1.93,DE,eex_auction_report,https://public.eex-group.com/eex/eua-auction-report/emission-spot-primary-market-auction-report-2024-data.xlsx
2024-06-10,Auction 4. Period CAP3 EU,T3PA,67.82,3099500,210208090.0,1.46,EU,eex_auction_report,https://public.eex-group.com/eex/eua-auction-report/emission-spot-primary-market-auction-report-2024-data.xlsx
2024-06-11,Auction 4. Period CAP3 EU,T3PA,70.31,3099500,217925845.0,1.43,EU,eex_auction_report,https://public.eex-group.com/eex/eua-auction-report/emission-spot-primary-market-auction-report-2024-data.xlsx
2024-06-13,Auction 4. Period CAP3 EU,T3PA,69.77,3099500,216252115.0,1.78,EU,eex_auction_report,https://public.eex-group.com/eex/eua-auction-report/emission-spot-primary-market-auction-report-2024-data.xlsx
2024-06-14,Auction 4. Period DE,T3PA,68.41,1796000,122864360.0,1.88,DE,eex_auction_report,https://public.eex-group.com/eex/eua-auction-report/emission-spot-primary-market-auction-report-2024-data.xlsx
2024-06-17,Auction 4. Period CAP3 EU,T3PA,66.66,3099500,206612670.0,1.51,EU,eex_auction_report,https://public.eex-group.com/eex/eua-auction-report/emission-spot-primary-market-auction-report-2024-data.xlsx
2024-06-18,Auction 4. Period CAP3 EU,T3PA,66.97,3099500,207573515.0,1.51,EU,eex_auction_report,https://public.eex-group.com/eex/eua-auction-report/emission-spot-primary-market-auction-report-2024-data.xlsx
2024-06-19,Auction 4. Period CAP3 PL,T3PA,67.75,2310000,156502500.0,1.62,PL,eex_auction_report,https://public.eex-group.com/eex/eua-auction-report/emission-spot-primary-market-auction-report-2024-data.xlsx
2024-06-20,Auction 4. Period CAP3 EU,T3PA,68.61,3104000,212965440.0,1.51,EU,eex_auction_report,https://public.eex-group.com/eex/eua-auction-report/emission-spot-primary-market-auction-report-2024-data.xlsx
2024-06-21,Auction 4. Period DE,T3PA,67.36,1796000,120978560.0,1.82,DE,eex_auction_report,https://public.eex-group.com/eex/eua-auction-report/emission-spot-primary-market-auction-report-2024-data.xlsx
2024-06-24,Auction 4. Period CAP3 EU,T3PA,66.06,3099500,204752970.0,1.54,EU,eex_auction_report,https://public.eex-group.com/eex/eua-auction-report/emission-spot-primary-market-auction-report-2024-data.xlsx
2024-06-25,Auction 4. Period CAP3 EU,T3PA,65.94,3099500,204381030.0,1.43,EU,eex_auction_report,https://public.eex-group.com/eex/eua-auction-report/emission-spot-primary-market-auction-report-2024-data.xlsx
2024-06-27,Auction 4. Period CAP3 EU,T3PA,66.17,3099500,205093915.0,1.53,EU,eex_auction_report,https://public.eex-group.com/eex/eua-auction-report/emission-spot-primary-market-auction-report-2024-data.xlsx
2024-06-28,Auction 4. Period DE,T3PA,65.01,1796000,116757960.0,1.65,DE,eex_auction_report,https://public.eex-group.com/eex/eua-auction-report/emission-spot-primary-market-auction-report-2024-data.xlsx
2024-07-01,Auction 4. Period CAP3 EU,T3PA,67.83,3099500,210239085.0,1.41,EU,eex_auction_report,https://public.eex-group.com/eex/eua-auction-report/emission-spot-primary-market-auction-report-2024-data.xlsx
2024-07-02,Auction 4. Period CAP3 EU,T3PA,66.71,3099500,206767645.0,1.36,EU,eex_auction_report,https://public.eex-group.com/eex/eua-auction-report/emission-spot-primary-market-auction-report-2024-data.xlsx
2024-07-03,Auction 4. Period CAP3 PL,T3PA,68.84,2310000,159020400.0,1.71,PL,eex_auction_report,https://public.eex-group.com/eex/eua-auction-report/emission-spot-primary-market-auction-report-2024-data.xlsx
2024-07-04,Auction 4. Period CAP3 EU,T3PA,68.71,3099500,212966645.0,1.22,EU,eex_auction_report,https://public.eex-group.com/eex/eua-auction-report/emission-spot-primary-market-auction-report-2024-data.xlsx
2024-07-05,Auction 4. Period DE,T3PA,68.68,1796000,123349280.0,1.79,DE,eex_auction_report,https://public.eex-group.com/eex/eua-auction-report/emission-spot-primary-market-auction-report-2024-data.xlsx
2024-07-08,Auction 4. Period CAP3 EU,T3PA,70.0,3099500,216965000.0,1.62,EU,eex_auction_report,https://public.eex-group.com/eex/eua-auction-report/emission-spot-primary-market-auction-report-2024-data.xlsx
2024-07-09,Auction 4. Period CAP3 EU,T3PA,66.87,3099500,207263565.0,1.22,EU,eex_auction_report,https://public.eex-group.com/eex/eua-auction-report/emission-spot-primary-market-auction-report-2024-data.xlsx
2024-07-10,EUAA Auction CAP3 EU,EAA3,67.42,906000,61082520.0,2.26,EU,eex_auction_report,https://public.eex-group.com/eex/eua-auction-report/emission-spot-primary-market-auction-report-2024-data.xlsx
2024-07-11,Auction 4. Period CAP3 EU,T3PA,66.72,3099500,206798640.0,1.44,EU,eex_auction_report,https://public.eex-group.com/eex/eua-auction-report/emission-spot-primary-market-auction-report-2024-data.xlsx
2024-07-12,Auction 4. Period DE,T3PA,67.06,1796000,120439760.0,1.73,DE,eex_auction_report,https://public.eex-group.com/eex/eua-auction-report/emission-spot-primary-market-auction-report-2024-data.xlsx
2024-07-15,Auction 4. Period CAP3 EU,T3PA,66.63,3099500,206519685.0,1.59,EU,eex_auction_report,https://public.eex-group.com/eex/eua-auction-report/emission-spot-primary-market-auction-report-2024-data.xlsx
2024-07-16,Auction 4. Period CAP3 EU,T3PA,66.16,3099500,205062920.0,1.55,EU,eex_auction_report,https://public.eex-group.com/eex/eua-auction-report/emission-spot-primary-market-auction-report-2024-data.xlsx
2024-07-17,Auction 4. Period CAP3 PL,T3PA,66.66,2310000,153984600.0,1.81,PL,eex_auction_report,https://public.eex-group.com/eex/eua-auction-report/emission-spot-primary-market-auction-report-2024-data.xlsx
